"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","27/11/2020","","Reunião com o Secretário Executivo do Ministério da Cidadania, Sr. Antônio José Barreto Júnior","Videoconferência","14:00","15:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","27/11/2020","","Videoconferência com o Sr. Sandro da Anacom","Videoconferência","15:30","16:20","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","27/11/2020","","Reunião com a Sra Luciana Ramos dos Correios","Gabinete da SEXEC","17:00","17:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","30/11/2020","","Ponto Facultativo (Dia do Evangélico)","Gabinete da SEXEC","00:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","01/12/2020","","Reunião com o Sr. Ricardo Barreto, Diretor da Empresa RBW Tecnologia","Gabinete da SEXEC","15:00","16:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","01/12/2020","","Acompanha o Ministro de Estado das Comunicações, Sr Fábio Faria, em reunião com a bancada do PSD na Câmara dos Deputados","Videoconferência","16:00","17:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","01/12/2020","","Despacho com a Assessora de Comunicação do MCOM","Gabinete da SEXEC","16:00","17:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","02/12/2020","","Despacho interno com o Ministro de Estado das Comunicações, Sr. Fábio Faria","Gabinete do MCOM","16:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","02/12/2020","","Acompanha o Ministro de Estado das Comunicações, Sr Fábio Faria, em reunião com o Deputado Federal ALCEU MOREIRA (MDB/RS), Presidente da Frente Parlamentar de Agropecuária","Videoconferência","11:30","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","02/12/2020","","Reunião com a equipe da Assessoria de Comunicação do MCOM","Gabinete da SEXEC","18:00","18:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","03/12/2020","","Acompanha o Ministro de Estado das Comunicações, Sr. Fábio Faria, em videoconferência do 4º Fórum Nacional do Controle, no Painel ""Tecnologia Pela Educação: Visão integrativa e Centro de Governo"", mediado pelo Ministro do Tribunal de Contas da União (TCU), João Augusto Nardes","Gabinete do MCOM","10:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","03/12/2020","","Videoconferência com a equipe do SINDISAT","Videoconferência","15:30","16:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","03/12/2020","","Participa de abertura da 2ª Sessão do Conselho de Administração da UPU (Virtual)","Videoconferência","08:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","03/12/2020","","Participa de Cerimônia em comemoração ao Dia Internacional da Pessoa com Deficiência","Palácio do Planalto","16:30","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","03/12/2020","","Despacho interno","Gabinete da SEXEC","11:30","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","04/12/2020","","Reunião de alinhamento com a equipe de Assessoria da Secretaria Executiva do MCOM","Gabinete da SEXEC","11:00","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","04/12/2020","","Reunião com o Presidente Interino da Telebras, Sr. Rodrigo Prates","Gabinete da SEXEC","10:30","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","04/12/2020","","I Reunião com a equipe do Comitê de Proteção de Dados Pessoais no âmbito do Ministério das Comunicações","Salão Nobre do MCOM","16:30","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","04/12/2020","","Despacho interno","Gabinete da SEXEC","14:30","00:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","07/12/2020","","Despacho interno","Gabinete da SEXEC","11:30","12:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","07/12/2020","","Cerimônia de entrega de Placa ao Ex-Presidente da Telebras, Cel. Waldemar Gonçalves","Telebras","16:00","16:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","07/12/2020","","Reunião com a Secretária Executiva Adjunta, Sra Flávia Nascimento e equipe da SPTI do MCOM","Gabinete da SEXEC","11:00","11:30","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","07/12/2020","","Reunião de alinhamento com os Secretários do MCOM","Gabinete da SEXEC","11:30","12:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","08/12/2020","","Terceira Reunião Interministerial preparatória da VI Comissão Sino-Brasileira de Alto Nível de Concertação e Cooperação (COSBAN)","Itamaraty","10:00","12:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","08/12/2020","","Reunião com o Sr. Wagner Lenhart, Secretário de Gestão e Desempenho de Pessoal, do Ministério da Economia.","Videoconferência","15:15","16:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","08/12/2020","","Reunião com ABRINT","Gabinete da SEXEC","17:30","18:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","08/12/2020","","Reunião com o Sr. Marcos Ferrari,  Presidente da Conexis Brasil","Gabinete do MCOM","14:30","12:00","",""
"Secretário Executivo Vitor Elísio Góes de Oliveira Menezes","","Ministéro das Comunicações","Vitor Elísio Góes de Oliveira Menezes","08/12/2020","","Reunião com a equipe da Subchefia para Assuntos Jurídicos da Secretaria Geral da Presidência da República","Videoconferência","15:00","00:00","",""
