"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","25/11/2020","","Reunião sobre PGD","Esplanada dos Ministério Bloco R -","16:30","17:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","26/11/2020","","Reunião Interna","Esplanada dos Ministério Bloco R -","16:30","17:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","27/11/2020","","Reunião sobre Ministério das Comunicações -","Palácio do Planalto, Anexo II, Ala A, Superior, Sala 215","09:30","10:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","27/11/2020","","Reunião Interna","Ministério das Comunicações","14:30","15:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","27/11/2020","","Reunião sobre TCG das Organizações Sociais - Os e Unidades de Pesquisas - UPs.","Webconferência","16:00","17:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","27/11/2020","","Reunião sobre Assinatura do Plano de Gestão Estratégica e Transformação Institucional com o Ministério das Comunicações (MiniCom)","Webconferência","11:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","01/12/2020","","Reunião Interna","Ministério das Comunicações","15:30","17:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","01/12/2020","","Reunião Externa","Ministério das Comunicações","09:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","02/12/2020","","Reunião Interna","Ministério das Comunicações","16:30","19:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","02/12/2020","","Reunião sobre TransformaGov MCOM","Webconferência","10:00","11:30","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","02/12/2020","","Reunião sobre Relatório de Gestão","Webconferência","15:00","16:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","03/12/2020","","Reunião Interna","Ministério das Comunicações","10:00","11:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","04/12/2020","","Reunião sobre SPTI","Webconferência","11:00","12:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","04/12/2020","","Reunião sobre SISRD","Webconferência","10:00","11:00","",""
"Subsecretária de Planejamento e Tecnologia da Informação","","Ministéro das Comunicações","Wanessa Queiroz de Souza Oliveira","04/12/2020","","Reunião sobre Assessoria Especial de Controle Interno","Esplanada dos Ministério Bloco R","15:00","16:00","",""
