"Título da Agenda","Descrição da Agenda","Nome do Órgão","Nome da Autoridade","Data da Agenda Diária","Informações Gerais","Compromisso","Local do Compromisso","Horário de Inicio","Horário de Término","Outros Participantes","Pauta"
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","08/02/2021","","Despachos internos","Palácio do Planalto 2º andar sala 207","17:00","20:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","08/02/2021","","Reunião com Gustavo Montezano - Presidente BNDES","Palácio do Planalto 2º andar sala 207","12:30","14:00","Eduardo Bolsonaro - PSL/SP,, Marcelo de Carvalho - Vice presidente REDE TV",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","08/02/2021","","Senador Rodrigo Pacheco - Presidente do Senado Federal","Brasília - DF","15:00","15:15","Marcelo de Carvalho - Vice presidente REDE TV",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","08/02/2021","","Lançamento da plataforma “Participa + Brasil”","Palácio do Planalto  - Salão Nobre","16:00","17:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","08/02/2021","","Jorge Diener, Executive Director of Hadassah International","Palácio do Planalto 2º andar sala 207/ Videoconferência","11:15","11:45","Prof. Dror Mevorach, Director of Hadassah's e, Filipe Martins - Assessor Chefe de Assuntos Internacionais/SAE/PR",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","09/02/2021","","Marcus Moraes - CEO Mude","Palácio do Planalto 2º andar sala 207","10:00","11:00","Rodrigo Fayad, Secretário de Publicidade e Promoção - SECOM/MCOM, João Paulo Dondelli - Diretor de Projetos Especiais - SECOM/MCOM",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","09/02/2021","","Marcelo Magalhães - Secretário Especial do Esporte","Palácio do Planalto 2º andar sala 207","15:00","16:00","André Alves - Secretário Adjunto do Esporte, Terence Gargantini Terence, CEO my cujo",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","09/02/2021","","Reinaldo Gilli - Presidente - Record News","Palácio do Planalto 2º andar sala 207","11:30","12:30","Alarico Naves - Gerente Comercial, Rede Record, Luciano Ribeiro Neto - Diretor Geral - Record TV BRASILIA , João Paulo Dondelli - Diretor de Projetos Especiais - SECOM/MCOM",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","09/02/2021","","Romeu Andreatta - ALMA SURF","Brasília - DF","12:30","14:00","Marcelo Magalhães, Secretário Especial do Esporte,, Mario Frias, Secretário Especial de Cultura",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","09/02/2021","","“Lançamento do Programa ""Adote 1 Parque""","Palácio do Planalto, 2° andar, Salão Nobre.","17:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","10/02/2021","","Despachos Internos","Palácio do Planalto 2º andar sala 207","08:00","12:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","10/02/2021","","Gabriel Dias - Aba","São Paulo - SP","18:00","18:30","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","12/02/2021","","Antonio Augusto de Carvalho(Tutinha) - Presidente Jovem Pan","São Paulo","09:00","10:00","Marcelo Leopoldo Silva de Carvalho - Vice-Presidente Jovem Pan",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","15/02/2021","","Ponto Facultativo - PORTARIA Nº 430, DE 30 DE DEZEMBRO DE 2020","São Paulo","08:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","16/02/2021","","Ponto Facultativo - PORTARIA Nº 430, DE 30 DE DEZEMBRO DE 2020","São Paulo","08:00","18:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","17/02/2021","","Ponto facultativo até as 14 horas - PORTARIA Nº 430, DE 30 DE DEZEMBRO DE 2020","São Paulo","08:00","14:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","18/02/2021","","Miltor Ribeiro - Ministro da Educação","Gabinete do Ministro da Educação Esplanada Bloco “L”, 8º andar","12:15","14:00","",""
"Fábio Wajngarten","","Ministéro das Comunicações","Fábio Wajngarten","18/02/2021","","Despachos internos","Palácio do Planalto 2º andar sala 207","15:00","19:00","",""
